Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
693.400000000021,239.39,220.59,214.66,207.68,18.5,82.42,327.3,701,45.2,2.01
693.600000000021,239.34,220.61,214.66,207.64,18.42,82.42,327.56,701,45.2,2.01
693.800000000021,239.32,220.58,214.63,207.65,18.41,82.43,327.73,701,45.1,2.01
694.000000000021,239.3,220.63,214.65,207.65,18.44,82.42,327.59,701,45.1,2.01
694.200000000021,239.33,220.62,214.64,207.63,18.43,82.43,327.82,702,45.1,2.01
694.400000000021,239.4,220.74,214.7,207.7,18.48,82.42,328.07,702,45.1,2.01
694.600000000021,239.39,220.77,214.71,207.76,18.44,82.43,327.35,702,45.1,2.01
694.800000000021,239.36,220.81,214.7,207.7,18.45,82.42,327.02,702,45,2.01
695.000000000021,239.37,220.82,214.7,207.77,18.49,82.42,327.67,703,45,2.01
695.200000000021,239.39,220.82,214.69,207.78,18.44,82.42,327.55,703,45.2,2.01
695.400000000021,239.44,220.88,214.74,207.79,18.46,82.42,327.24,703,45.2,2.01
695.600000000021,239.43,220.85,214.71,207.77,18.46,82.42,327.6,703,45.1,2.01
695.800000000021,239.4,220.89,214.73,207.75,18.44,82.41,327.75,703,45,2.01
696.000000000021,239.41,220.88,214.73,207.8,18.44,82.42,327.36,704,45,2.01
696.200000000021,239.41,220.91,214.75,207.84,18.43,82.42,327.36,704,45.1,2.01
696.400000000021,239.54,220.96,214.8,207.9,18.48,82.42,327.82,704,45.1,2.01
696.600000000021,239.49,220.94,214.79,207.86,18.47,82.42,327.66,704,45.2,2.03
696.800000000021,239.44,220.95,214.81,207.86,18.46,82.42,328.09,704,45.2,2.01
697.000000000022,239.43,220.97,214.78,207.9,18.46,82.42,327.78,705,45,2.01
697.200000000022,239.43,220.97,214.77,207.92,18.44,82.42,327.27,705,45.1,2.03
697.400000000022,239.56,221.02,214.84,207.95,18.49,82.42,327.69,705,45.1,2.03
697.600000000022,239.53,221,214.85,207.96,18.45,82.42,327.82,705,45.2,2.03
697.800000000022,239.51,221.01,214.82,207.99,18.45,82.43,327.93,705,45.2,2.03
698.000000000022,239.52,221.03,214.85,208,18.46,82.42,327.94,706,45,2.01
698.200000000022,239.55,221.02,214.84,207.96,18.44,82.42,327.78,706,45,2.03
698.400000000022,239.61,221.09,214.89,208,18.49,82.42,327.74,706,45.2,2.03
698.600000000022,239.6,221.07,214.86,208,18.46,82.41,327.77,706,45.2,2.03
698.800000000022,239.65,221.09,214.87,208.05,18.47,82.42,327.88,706,45.2,2.03
699.000000000022,239.61,221.1,214.9,208,18.43,82.42,327.95,706,44.9,2.01
699.200000000022,239.62,221.16,214.91,208.07,18.44,82.42,327.54,707,44.9,2.01
699.400000000022,239.67,221.22,214.97,208.14,18.48,82.42,327.6,707,45.1,2.03
699.600000000022,239.8,221.34,215.11,208.22,18.58,82.42,327.27,707,45.1,2.03
699.800000000022,239.93,221.42,215.19,208.28,18.58,82.42,326.74,707,45.1,2.03
700.000000000022,240,221.43,215.22,208.3,18.57,82.42,325.83,707,44.9,2.01
700.200000000022,240.02,221.45,215.23,208.32,18.58,82.42,325.97,708,44.9,2.01
700.400000000022,240.08,221.48,215.31,208.34,18.64,82.42,325.79,708,45.1,2.03
700.600000000022,240.1,221.46,215.31,208.33,18.57,82.41,326.22,708,45.1,2.03
700.800000000022,239.96,221.41,215.19,208.26,18.53,82.41,326.34,709,44.9,2.03
701.000000000022,239.89,221.34,215.13,208.2,18.46,82.42,325.98,709,44.9,2.01
701.200000000022,239.86,221.4,215.14,208.21,18.43,82.42,325.58,709,44.9,2.01
701.400000000023,240.01,221.48,215.24,208.29,18.47,82.42,325.93,709,45.1,2.03
701.600000000023,239.99,221.5,215.23,208.28,18.42,82.43,325.53,709,45.1,2.03
701.800000000023,240.03,221.54,215.18,208.23,18.47,82.42,325.65,709,44.9,2.03
702.000000000023,240,221.56,215.25,208.29,18.47,82.42,325.83,710,44.9,2.03
702.200000000023,240,221.57,215.18,208.28,18.4,82.42,325.74,710,44.9,2.01
702.400000000023,240.05,221.65,215.32,208.3,18.49,82.42,326.1,710,44.9,2.03
702.600000000023,240.04,221.64,215.31,208.29,18.46,82.42,325.78,710,45,2.03
702.800000000023,240.05,221.69,215.34,208.32,18.45,82.42,326.2,710,45,2.01
703.000000000023,240.07,221.75,215.34,208.27,18.41,82.41,325.78,711,44.9,2.01
703.200000000023,240.05,221.76,215.36,208.29,18.45,82.41,325.89,711,45,2.01
703.400000000023,240.14,221.82,215.39,208.34,18.51,82.41,325.98,711,45,2.01
703.600000000023,240.16,221.81,215.4,208.35,18.48,82.41,325.83,711,45.1,2.03
703.800000000023,240.2,221.8,215.4,208.34,18.47,82.42,325.86,711,45.1,2.03
704.000000000023,240.24,221.82,215.41,208.34,18.5,82.42,325.31,712,45,2.03
704.200000000023,240.23,221.83,215.47,208.33,18.48,82.42,324.99,712,45,2.01
704.400000000023,240.28,221.87,215.53,208.4,18.49,82.42,325.16,712,44.9,2.01
704.600000000023,240.27,221.89,215.54,208.37,18.45,82.43,325.23,712,45.1,2.03
704.800000000023,240.3,221.92,215.55,208.39,18.44,82.42,325.18,712,45.1,2.03
705.000000000023,240.22,221.85,215.42,208.32,18.4,82.42,325.62,712,44.9,2.01
705.200000000023,240.25,221.89,215.47,208.33,18.4,82.41,325.46,713,44.9,2.01
705.400000000023,240.33,221.94,215.55,208.4,18.46,82.41,325.01,713,44.8,2.01
705.600000000023,240.31,221.94,215.54,208.41,18.44,82.42,325.05,713,44.8,2.03
705.800000000024,240.32,221.96,215.51,208.38,18.43,82.42,325.11,713,45,2.03
706.000000000024,240.31,221.99,215.51,208.38,18.46,82.42,325.01,713,45,2.01
706.200000000024,240.33,221.97,215.53,208.41,18.47,82.42,324.75,714,45,2.01
706.400000000024,240.36,222.04,215.6,208.45,18.52,82.41,325.07,714,45.1,2.01
706.600000000024,240.33,222.01,215.63,208.44,18.47,82.41,325.29,714,45.1,2.03
706.800000000024,240.35,221.99,215.61,208.43,18.44,82.41,325.05,715,45.1,2.03
707.000000000024,240.35,222.03,215.61,208.42,18.44,82.41,324.93,715,45.1,2.01
707.200000000024,240.34,222.03,215.62,208.41,18.42,82.42,325.73,715,44.9,2.01
707.400000000024,240.42,222.08,215.64,208.46,18.46,82.41,325.35,715,45.1,2.01
707.600000000024,240.4,222.07,215.64,208.43,18.42,82.41,325.22,715,45.1,2.01
707.800000000024,240.38,222.08,215.62,208.41,18.41,82.41,324.9,715,45.1,2.03
708.000000000024,240.36,222.12,215.63,208.41,18.41,82.42,325,716,45.1,2.03
708.200000000024,240.41,222.1,215.66,208.44,18.42,82.42,324.95,716,44.9,2.03
708.400000000024,240.47,222.25,215.65,208.5,18.5,82.42,324.95,716,44.9,2.03
708.600000000024,240.44,222.26,215.65,208.47,18.45,82.41,325.4,716,45.1,2.03
708.800000000024,240.44,222.27,215.63,208.46,18.46,82.42,324.8,716,45.1,2.03
709.000000000024,240.43,222.25,215.6,208.44,18.43,82.42,324.82,717,45.1,2.03
709.200000000024,240.49,222.29,215.62,208.49,18.45,82.42,324.88,717,44.9,2.03
709.400000000024,240.54,222.39,215.68,208.55,18.5,82.42,325.01,717,44.9,2.03
709.600000000024,240.5,222.35,215.69,208.5,18.45,82.42,325.44,717,45,2.03
709.800000000024,240.5,222.38,215.68,208.49,18.43,82.42,325.33,717,45,2.03
710.000000000025,240.49,222.46,215.66,208.48,18.48,82.42,325.32,718,45,2.03
710.200000000024,240.53,222.47,215.67,208.49,18.46,82.42,325.41,718,44.9,2.01
710.400000000025,240.58,222.54,215.7,208.53,18.46,82.42,325.14,718,44.9,2.01
710.600000000025,240.59,222.59,215.66,208.5,18.46,82.43,325.17,718,45.1,2.03
710.800000000025,240.61,222.56,215.65,208.51,18.45,82.42,325.2,718,45.1,2.03
711.000000000025,240.63,222.59,215.64,208.53,18.43,82.43,325.27,719,45.1,2.03
711.200000000025,240.6,222.52,215.55,208.57,18.44,82.43,325.46,719,45.1,2.03
711.400000000025,240.66,222.56,215.57,208.56,18.46,82.43,325.41,719,44.9,2.03
711.600000000025,240.66,222.7,215.62,208.52,18.43,82.43,325.65,719,45,2.03
711.800000000025,240.68,222.71,215.63,208.57,18.46,82.42,325.41,720,45,2.03
712.000000000025,240.73,222.73,215.65,208.59,18.45,82.43,325.12,720,44.9,2.03
712.200000000025,240.75,222.78,215.62,208.59,18.49,82.43,324.34,720,44.9,2.03
712.400000000025,240.8,222.84,215.63,208.62,18.49,82.43,325.16,720,44.9,2.01
712.600000000025,240.84,222.84,215.65,208.64,18.44,82.43,325.29,720,44.9,2.03
712.800000000025,240.87,222.84,215.62,208.68,18.48,82.43,325.22,721,45,2.03
713.000000000025,240.86,222.85,215.62,208.7,18.54,82.43,325.69,721,44.9,2.03
713.200000000025,240.93,222.86,215.62,208.75,18.54,82.43,325.58,721,44.9,2.03
713.400000000025,240.92,222.89,215.61,208.74,18.51,82.43,324.94,721,44.9,2.01
713.600000000025,240.9,222.87,215.59,208.7,18.44,82.42,325.27,721,44.9,2.01
713.800000000025,240.94,222.89,215.57,208.68,18.47,82.42,325.24,722,44.9,2.03
714.000000000025,240.98,222.89,215.58,208.72,18.47,82.43,325.3,722,44.9,2.03
714.200000000025,241.04,222.89,215.55,208.75,18.47,82.43,324.04,722,44.9,2.03
714.400000000025,241.06,222.94,215.55,208.76,18.45,82.43,324.44,722,44.9,2.01
714.600000000026,241.07,222.91,215.54,208.73,18.45,82.43,324.27,722,44.9,2.01
714.800000000026,241.05,222.91,215.5,208.76,18.43,82.43,324.76,722,45,2.03
715.000000000026,241.07,222.91,215.53,208.78,18.43,82.43,324.82,723,45,2.03
715.200000000026,241.12,222.97,215.55,208.85,18.44,82.43,324.97,723,45,2.03
715.400000000026,241.14,223.02,215.55,208.87,18.48,82.43,324.78,723,45,2.03
715.600000000026,241.14,223.01,215.49,208.9,18.46,82.43,324.72,723,44.9,2.03
715.800000000026,241.15,223.03,215.51,208.91,18.44,82.43,324.65,723,45,2.03
716.000000000026,241.17,222.99,215.46,208.86,18.45,82.43,325.3,724,45,2.03
716.200000000026,241.22,223.1,215.52,208.93,18.53,82.43,325.05,724,44.9,2.03
716.400000000026,241.26,223.09,215.49,208.94,18.49,82.43,325,724,44.9,2.03
716.600000000026,241.26,223.11,215.45,208.94,18.42,82.43,324.75,724,44.8,2.03
716.800000000026,241.26,223.12,215.42,209.01,18.42,82.43,324.83,724,44.8,2.03
717.000000000026,241.25,223.11,215.41,208.96,18.44,82.43,324.57,725,44.9,2.03
717.200000000026,241.28,223.15,215.43,209,18.46,82.43,324.58,725,44.9,2.03
717.400000000026,241.29,223.24,215.43,208.99,18.45,82.43,325.04,725,44.9,2.03
717.600000000026,241.27,223.22,215.45,209,18.45,82.43,324.99,725,44.9,2.03
717.800000000026,241.28,223.24,215.4,209.02,18.42,82.43,324.84,726,44.9,2.03
718.000000000026,241.3,223.26,215.36,209.06,18.43,82.43,324.75,726,44.9,2.03
718.200000000026,241.34,223.37,215.46,209.12,18.48,82.43,324.81,726,44.9,2.03
718.400000000026,241.29,223.37,215.37,209.1,18.49,82.43,324.89,726,44.9,2.03
718.600000000026,241.31,223.38,215.33,209.07,18.44,82.43,324.43,726,45,2.03
718.800000000026,241.31,223.42,215.34,209.07,18.44,82.43,324.72,727,45,2.03
719.000000000027,241.3,223.44,215.42,209.09,18.47,82.43,325.08,727,45,2.03
719.200000000027,241.38,223.5,215.43,209.16,18.52,82.43,325.53,727,45,2.03
719.400000000027,241.37,223.54,215.45,209.14,18.47,82.43,325.31,727,44.9,2.01
719.600000000027,241.34,223.54,215.45,209.13,18.49,82.43,325.24,727,44.9,2.03
719.800000000027,241.35,223.56,215.42,209.19,18.43,82.43,325.09,728,45,2.03
720.000000000027,241.34,223.56,215.45,209.19,18.41,82.43,324.67,728,45,2.03
720.200000000027,241.45,223.64,215.47,209.26,18.51,82.43,324.81,728,45,2.03
720.400000000027,241.4,223.69,215.46,209.23,18.43,82.43,324.3,728,44.9,2.03
720.600000000027,241.36,223.68,215.42,209.2,18.45,82.43,324.66,728,44.9,2.03
720.800000000027,241.36,223.7,215.38,209.25,18.43,82.43,325.31,729,44.9,2.03
721.000000000027,241.36,223.72,215.39,209.25,18.44,82.43,324.76,729,44.9,2.03
721.200000000027,241.48,223.8,215.51,209.32,18.5,82.43,325.34,729,44.9,2.03
721.400000000027,241.49,223.78,215.44,209.29,18.48,82.43,325.12,729,44.9,2.03
721.600000000027,241.44,223.78,215.44,209.28,18.46,82.43,324.97,729,44.9,2.03
721.800000000027,241.45,223.81,215.37,209.3,18.47,82.43,324.73,729,44.9,2.03
722.000000000027,241.48,223.79,215.37,209.3,18.46,82.43,325.03,730,44.9,2.03
722.200000000027,241.59,223.84,215.42,209.31,18.5,82.43,324.06,730,45,2.03
722.400000000027,241.62,223.82,215.4,209.32,18.48,82.43,324.38,730,45,2.03
722.600000000027,241.57,223.82,215.43,209.3,18.45,82.43,325.14,730,44.9,2.03
722.800000000027,241.57,223.82,215.41,209.33,18.42,82.43,324.73,730,44.9,2.03
723.000000000027,241.57,223.84,215.37,209.3,18.45,82.43,324.94,731,44.9,2.03
723.200000000027,241.62,223.9,215.42,209.37,18.56,82.43,325.74,731,44.9,2.03
723.400000000028,241.61,223.91,215.25,209.33,18.49,82.43,325.12,731,44.9,2.03
723.600000000028,241.61,223.87,215.2,209.32,18.5,82.43,324.96,732,44.8,2.03
723.800000000028,241.58,223.87,215.17,209.28,18.49,82.43,324.52,732,44.8,2.03
724.000000000028,241.64,223.89,215.21,209.3,18.48,82.43,324.51,732,44.9,2.03
724.200000000028,241.79,223.97,215.3,209.39,18.51,82.43,325.55,732,44.9,2.03
724.400000000028,241.79,223.93,215.29,209.37,18.49,82.43,324.95,732,44.8,2.03
724.600000000028,241.77,223.91,215.23,209.33,18.45,82.43,324.78,732,44.7,2.03
724.800000000028,241.84,223.9,215.32,209.36,18.47,82.43,325,733,44.7,2.03
725.000000000028,241.86,223.92,215.3,209.36,18.44,82.43,325.19,733,44.9,2.03
725.200000000028,241.94,223.97,215.37,209.39,18.49,82.43,325.19,733,44.9,2.03
725.400000000028,241.94,223.96,215.37,209.36,18.45,82.43,325.22,733,44.8,2.03
725.600000000028,241.91,223.95,215.3,209.35,18.44,82.43,324.9,733,44.8,2.03
725.800000000028,241.93,223.97,215.32,209.38,18.46,82.43,324.78,734,44.7,2.03
726.000000000028,241.95,224.01,215.34,209.38,18.47,82.43,325.11,734,44.8,2.03
726.200000000028,242.06,224.12,215.47,209.45,18.56,82.43,326.22,734,44.8,2.03
726.400000000028,242.03,224.07,215.48,209.43,18.48,82.43,325.06,734,44.7,2.03
726.600000000028,242.06,224.06,215.45,209.41,18.46,82.43,324.98,734,44.7,2.03
726.800000000028,242.07,224.09,215.44,209.39,18.45,82.43,324.82,735,44.7,2.03
727.000000000028,242.07,224.13,215.4,209.39,18.48,82.43,325.04,735,44.7,2.03
727.200000000028,242.07,224.18,215.37,209.46,18.52,82.43,324.66,735,44.9,2.03
727.400000000028,242.11,224.15,215.39,209.44,18.45,82.43,324.61,735,44.8,2.03
727.600000000028,242.14,224.17,215.39,209.43,18.46,82.43,324.32,735,44.8,2.03
727.800000000029,242.13,224.18,215.37,209.42,18.4,82.43,324.41,735,44.7,2.03
728.000000000029,242.14,224.23,215.41,209.4,18.44,82.43,324.67,736,44.7,2.03
728.200000000029,242.18,224.38,215.54,209.48,18.48,82.43,324.56,736,44.9,2.03
728.400000000029,242.19,224.36,215.43,209.45,18.43,82.43,324.4,736,44.9,2.03
728.600000000029,242.2,224.37,215.41,209.43,18.45,82.43,324.82,736,44.7,2.03
728.800000000029,242.2,224.37,215.41,209.42,18.46,82.43,324.61,736,44.7,2.03
729.000000000029,242.22,224.41,215.41,209.38,18.47,82.43,325.02,737,44.7,2.03
729.200000000029,242.28,224.45,215.47,209.47,18.5,82.43,324.65,737,44.9,2.03
729.400000000029,242.24,224.47,215.51,209.47,18.47,82.43,324.9,737,44.9,2.03
729.600000000029,242.24,224.52,215.46,209.46,18.47,82.43,324.8,738,44.7,2.03
729.800000000029,242.24,224.5,215.43,209.45,18.49,82.43,324.91,738,44.7,2.03
730.000000000029,242.23,224.53,215.42,209.48,18.45,82.43,325.25,738,44.8,2.03
730.200000000029,242.31,224.64,215.48,209.58,18.51,82.43,325.97,738,44.9,2.03
730.400000000029,242.29,224.62,215.47,209.51,18.47,82.43,325.48,738,44.9,2.03
730.600000000029,242.28,224.61,215.43,209.49,18.48,82.43,324.58,738,44.7,2.03
730.800000000029,242.28,224.65,215.43,209.45,18.47,82.43,325.13,739,44.7,2.03
731.000000000029,242.28,224.67,215.44,209.49,18.47,82.43,325.09,739,44.8,2.03
731.200000000029,242.36,224.74,215.44,209.59,18.56,82.43,325.44,739,44.8,2.03
731.400000000029,242.31,224.75,215.51,209.54,18.5,82.43,324.95,739,44.9,2.03
731.600000000029,242.31,224.73,215.43,209.48,18.45,82.43,324.41,739,44.7,2.03
731.800000000029,242.3,224.74,215.43,209.49,18.44,82.43,325.03,740,44.7,2.03
732.000000000029,242.28,224.73,215.39,209.49,18.49,82.43,324.94,740,44.8,2.03
732.20000000003,242.39,224.81,215.45,209.59,18.52,82.43,325.33,740,44.8,2.05
732.40000000003,242.34,224.81,215.53,209.6,18.49,82.43,324.96,740,44.9,2.05
732.60000000003,242.33,224.8,215.49,209.54,18.52,82.43,324.87,740,44.9,2.03
732.80000000003,242.3,224.79,215.45,209.52,18.47,82.43,324.77,741,44.7,2.03
733.00000000003,242.36,224.81,215.48,209.57,18.48,82.43,324.45,741,44.8,2.03
733.20000000003,242.47,224.9,215.49,209.66,18.53,82.43,324.92,741,44.8,2.03
733.40000000003,242.42,224.86,215.44,209.62,18.52,82.43,324.96,741,44.9,2.03
733.60000000003,242.39,224.86,215.51,209.61,18.48,82.43,324.41,741,44.9,2.03
733.80000000003,242.41,224.84,215.54,209.6,18.43,82.43,324.45,742,44.7,2.03
734.00000000003,242.41,224.87,215.57,209.54,18.43,82.43,324.91,742,44.7,2.03
734.20000000003,242.49,224.96,215.6,209.63,18.48,82.43,324.54,742,44.8,2.03
734.40000000003,242.5,224.9,215.59,209.62,18.49,82.43,324.48,742,44.9,2.03
734.60000000003,242.46,224.89,215.51,209.62,18.46,82.43,324.98,742,44.9,2.03
734.80000000003,242.49,224.9,215.49,209.63,18.41,82.43,324.96,742,44.7,2.03
735.00000000003,242.47,224.91,215.51,209.62,18.43,82.43,325.51,743,44.7,2.03
735.20000000003,242.62,225.03,215.56,209.75,18.49,82.43,325.44,743,44.8,2.03
735.40000000003,242.52,225.02,215.57,209.66,18.49,82.43,325.47,743,44.8,2.03
735.60000000003,242.55,225.01,215.55,209.62,18.48,82.43,325.11,744,44.8,2.03
735.80000000003,242.54,225.03,215.53,209.67,18.43,82.43,324.96,744,44.7,2.03
736.00000000003,242.6,225.05,215.53,209.72,18.46,82.43,325.29,744,44.7,2.03
736.20000000003,242.71,225.18,215.59,209.81,18.53,82.43,325.15,744,44.9,2.03
736.40000000003,242.7,225.14,215.59,209.75,18.47,82.43,324.73,744,44.9,2.03
736.600000000031,242.7,225.15,215.59,209.7,18.46,82.43,324.99,745,44.7,2.05
736.800000000031,242.67,225.16,215.6,209.69,18.47,82.43,324.98,745,44.7,2.03
737.000000000031,242.7,225.16,215.63,209.71,18.48,82.43,325.28,745,44.7,2.03
737.200000000031,242.85,225.26,215.66,209.83,18.51,82.43,325.31,745,44.8,2.03
737.400000000031,242.79,225.27,215.65,209.77,18.45,82.43,324.92,745,44.8,2.03
737.600000000031,242.83,225.3,215.63,209.72,18.49,82.43,325.26,745,44.6,2.03
737.800000000031,242.81,225.31,215.6,209.81,18.48,82.43,325.46,746,44.6,2.03
738.000000000031,242.84,225.39,215.62,209.86,18.46,82.43,324.77,746,44.6,2.03
738.200000000031,242.92,225.49,215.67,209.91,18.51,82.43,324.94,746,44.6,2.03
738.400000000031,242.91,225.49,215.6,209.92,18.48,82.43,325.01,746,44.8,2.03
738.600000000031,242.94,225.44,215.62,209.87,18.47,82.43,325.02,746,44.6,2.03
738.800000000031,242.96,225.48,215.62,209.84,18.46,82.43,325.07,747,44.6,2.03
739.000000000031,242.9,225.55,215.63,209.87,18.45,82.43,325.04,747,44.7,2.03
739.200000000031,243.05,225.61,215.71,209.96,18.53,82.43,325.26,747,44.7,2.03
739.400000000031,243.02,225.58,215.68,209.91,18.47,82.43,324.77,747,44.8,2.05
739.600000000031,243,225.59,215.67,209.96,18.43,82.43,324.92,747,44.8,2.03
739.800000000031,243.02,225.59,215.66,209.9,18.46,82.43,325,748,44.7,2.03
740.000000000031,242.96,225.54,215.6,209.85,18.43,82.43,325.12,748,44.7,2.03
740.200000000031,243.09,225.63,215.67,209.94,18.54,82.43,325.39,748,44.8,2.03
740.400000000031,243.09,225.66,215.67,209.95,18.48,82.43,325.42,748,44.9,2.03
740.600000000031,243.07,225.7,215.68,209.97,18.5,82.43,325.06,749,44.9,2.03
740.800000000032,243.11,225.72,215.67,210.02,18.48,82.43,325.2,749,44.7,2.03
741.000000000031,243.11,225.73,215.66,210,18.42,82.43,324.71,749,44.7,2.03
741.200000000032,243.17,225.8,215.74,210.1,18.53,82.43,325.16,749,44.9,2.03
741.400000000032,243.14,225.74,215.7,210.11,18.47,82.43,325.63,749,44.9,2.03
741.600000000032,243.16,225.73,215.69,210.09,18.44,82.43,324.85,750,44.9,2.03
741.800000000032,243.17,225.73,215.69,210.07,18.44,82.43,325.22,750,44.7,2.03
742.000000000032,243.17,225.73,215.69,210.08,18.44,82.43,325.01,750,44.7,2.03
742.200000000032,243.23,225.79,215.74,210.11,18.51,82.43,325.01,750,44.9,2.03
742.400000000032,243.2,225.77,215.7,210.1,18.45,82.43,324.71,750,44.9,2.03
742.600000000032,243.21,225.78,215.68,210.17,18.41,82.43,324.88,751,44.9,2.03
742.800000000032,243.21,225.77,215.69,210.14,18.43,82.43,324.87,751,44.9,2.03
743.000000000032,243.2,225.82,215.71,210.12,18.49,82.43,324.76,751,44.7,2.03
743.200000000032,243.3,225.9,215.76,210.2,18.52,82.43,325.22,751,44.8,2.03
743.400000000032,243.28,225.86,215.72,210.18,18.5,82.43,325.25,751,44.8,2.03
743.600000000032,243.25,225.83,215.68,210.18,18.49,82.43,324.95,751,44.9,2.03
743.800000000032,243.22,225.83,215.71,210.14,18.44,82.43,324.97,752,44.9,2.03
744.000000000032,243.24,225.83,215.72,210.18,18.48,82.43,324.77,752,44.7,2.03
744.200000000032,243.3,225.97,215.78,210.27,18.52,82.43,325.06,752,44.7,2.03
744.400000000032,243.28,225.9,215.74,210.22,18.48,82.43,324.96,752,44.8,2.03
744.600000000032,243.26,225.89,215.74,210.2,18.43,82.43,325.18,752,44.9,2.03
744.800000000032,243.25,225.88,215.73,210.2,18.44,82.43,324.87,753,44.9,2.03
745.000000000032,243.25,225.89,215.72,210.24,18.44,82.43,324.9,753,44.7,2.03
745.200000000032,243.33,226.01,215.82,210.27,18.48,82.43,325.59,753,44.7,2.03
745.400000000033,243.3,225.96,215.76,210.26,18.49,82.42,324.93,753,44.9,2.03
745.600000000033,243.31,225.94,215.73,210.24,18.51,82.43,324.81,753,44.9,2.03
745.800000000033,243.29,226.01,215.76,210.23,18.47,82.42,324.65,754,44.9,2.03
746.000000000033,243.31,226.04,215.76,210.24,18.43,82.42,324.69,754,44.7,2.03
746.200000000033,243.39,226.12,215.86,210.31,18.52,82.42,324.67,754,44.7,2.03
746.400000000033,243.32,226.09,215.78,210.27,18.47,82.42,324.66,754,44.8,2.03
746.600000000033,243.34,226.11,215.81,210.23,18.44,82.41,324.7,755,44.8,2.03
746.800000000033,243.32,226.11,215.79,210.25,18.42,82.42,325.1,755,44.7,2.03
747.000000000033,243.32,226.14,215.78,210.27,18.45,82.43,324.89,755,44.7,2.03
747.200000000033,243.42,226.21,215.86,210.31,18.51,82.43,325.18,755,44.7,2.03
747.400000000033,243.38,226.15,215.84,210.29,18.47,82.42,325.26,755,44.7,2.03
747.600000000033,243.37,226.18,215.85,210.28,18.5,82.42,325.21,756,44.7,2.03
747.800000000033,243.38,226.23,215.84,210.3,18.48,82.42,324.97,756,44.7,2.03
748.000000000033,243.41,226.26,215.85,210.27,18.45,82.41,325.37,756,44.7,2.03
748.200000000033,243.52,226.32,215.92,210.34,18.46,82.42,324.86,756,44.7,2.03
748.400000000033,243.49,226.36,215.9,210.34,18.46,82.41,324.75,756,44.7,2.03
748.600000000033,243.46,226.37,215.9,210.32,18.44,82.41,324.81,757,44.8,2.03
748.800000000033,243.45,226.37,215.92,210.32,18.44,82.41,325.31,757,44.8,2.03
749.000000000033,243.5,226.38,215.92,210.32,18.47,82.4,325.59,757,44.6,2.03
749.200000000033,243.59,226.47,216.02,210.36,18.55,82.41,325.63,757,44.6,2.03
749.400000000033,243.54,226.52,215.99,210.34,18.5,82.41,325.6,757,44.6,2.03
749.600000000033,243.55,226.53,215.92,210.32,18.5,82.4,325.18,757,44.7,2.05
749.800000000034,243.6,226.52,215.97,210.32,18.5,82.42,325.2,758,44.7,2.03
750.000000000034,243.62,226.56,215.98,210.32,18.44,82.42,324.87,758,44.7,2.03
750.200000000034,243.72,226.61,216.13,210.38,18.5,82.41,326.29,758,44.7,2.03
750.400000000034,243.64,226.61,216.08,210.33,18.45,82.41,325.79,758,44.6,2.03
750.600000000034,243.65,226.62,216.09,210.33,18.46,82.41,325.46,758,44.7,2.03
750.800000000034,243.66,226.56,216.11,210.34,18.48,82.42,324.94,759,44.7,2.03
751.000000000034,243.72,226.6,216.12,210.33,18.45,82.41,324.95,759,44.6,2.03
751.200000000034,243.79,226.66,216.27,210.4,18.53,82.4,324.99,759,44.6,2.03
751.400000000034,243.78,226.67,216.2,210.36,18.49,82.4,325.32,760,44.6,2.03
751.600000000034,243.79,226.68,216.17,210.34,18.46,82.41,324.96,760,44.6,2.05
751.800000000034,243.78,226.66,216.17,210.33,18.44,82.41,324.6,760,44.7,2.05
752.000000000034,243.8,226.65,216.18,210.32,18.45,82.41,324.68,760,44.6,2.03
752.200000000034,243.85,226.74,216.28,210.39,18.47,82.41,324.6,760,44.6,2.03
752.400000000034,243.85,226.72,216.28,210.35,18.48,82.41,325.37,760,44.7,2.03
752.600000000034,243.89,226.73,216.28,210.35,18.45,82.41,324.6,761,44.7,2.03
752.800000000034,243.9,226.71,216.33,210.35,18.43,82.41,324.75,761,44.6,2.03
753.000000000034,243.93,226.71,216.34,210.34,18.44,82.41,325.16,761,44.6,2.03
753.200000000034,243.96,226.79,216.41,210.42,18.5,82.41,325.38,761,44.6,2.03
753.400000000034,243.96,226.75,216.41,210.4,18.46,82.41,325.11,761,44.7,2.03
753.600000000034,243.93,226.75,216.45,210.35,18.43,82.4,324.93,762,44.7,2.03
753.800000000034,243.97,226.76,216.42,210.37,18.45,82.36,324.44,762,44.7,2.03
754.000000000034,244,226.75,216.49,210.36,18.46,82.35,324.88,762,44.7,2.03
754.200000000035,244.05,226.79,216.49,210.44,18.47,82.39,324.27,762,44.6,2.03
754.400000000035,244.05,226.81,216.49,210.4,18.48,82.4,324.42,762,44.6,2.05
754.600000000035,244.06,226.8,216.49,210.39,18.47,82.41,325.22,763,44.7,2.05
754.800000000035,244.03,226.83,216.54,210.39,18.49,82.41,324.89,763,44.7,2.05
755.000000000035,244.07,226.81,216.51,210.37,18.45,82.4,325.12,763,44.7,2.05
755.200000000035,244.09,226.89,216.57,210.47,18.49,82.4,325.66,763,44.6,2.03
755.400000000035,244.1,226.92,216.59,210.44,18.46,82.39,324.8,763,44.6,2.03
755.600000000035,244.09,226.85,216.58,210.4,18.43,82.4,325.02,764,44.7,2.05
