Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
375.199999999987,240.73,221.16,209.07,222.85,19.11,81.75,333.48,380,46.5,2.14
375.399999999987,240.74,221.13,209.04,222.86,19.08,81.75,333.32,380,46.6,2.14
375.599999999987,240.75,221.19,209.07,222.87,19.11,81.75,333.62,381,46.6,2.14
375.799999999987,240.88,221.18,209.12,222.86,19.08,81.75,333.73,381,46.4,2.14
375.999999999987,240.9,221.25,209.16,222.87,19.08,81.75,333.8,381,46.4,2.14
376.199999999987,241.01,221.38,209.25,222.94,19.15,81.75,333.85,382,46.6,2.14
376.399999999987,240.98,221.35,209.24,222.89,19.08,81.76,333.76,382,46.6,2.14
376.599999999987,241.07,221.43,209.34,222.94,19.05,81.76,333.63,382,46.6,2.14
376.799999999987,241.13,221.49,209.38,222.99,19.1,81.76,333.85,382,46.5,2.14
376.999999999987,241.14,221.52,209.49,223.02,19.13,81.76,334.01,382,46.5,2.14
377.199999999987,241.23,221.59,209.62,223.11,19.13,81.76,333.59,383,46.6,2.14
377.399999999987,241.19,221.55,209.63,223.07,19.11,81.75,333.39,383,46.6,2.14
377.599999999987,241.23,221.62,209.76,223.1,19.11,81.75,333.55,383,46.6,2.14
377.799999999987,241.27,221.66,209.8,223.21,19.12,81.75,333.48,383,46.5,2.14
377.999999999987,241.25,221.7,209.84,223.23,19.08,81.75,333.61,383,46.5,2.14
378.199999999987,241.32,221.77,209.91,223.33,19.09,81.75,333.36,383,46.6,2.14
378.399999999987,241.3,221.81,209.92,223.36,19.09,81.75,333.38,384,46.6,2.14
378.599999999987,241.32,221.82,209.93,223.4,19.1,81.76,333.38,384,46.6,2.14
378.799999999987,241.32,221.81,209.93,223.46,19.09,81.75,333.33,384,46.6,2.14
378.999999999987,241.34,221.85,209.94,223.47,19.11,81.75,333.45,384,46.5,2.14
379.199999999987,241.4,221.89,210.01,223.56,19.1,81.75,333.26,384,46.6,2.14
379.399999999987,241.38,221.91,210.01,223.58,19.11,81.75,333.65,385,46.6,2.14
379.599999999987,241.34,221.9,210.03,223.6,19.14,81.75,333.83,385,46.6,2.14
379.799999999987,241.36,221.89,210.03,223.59,19.11,81.75,333.75,385,46.6,2.14
379.999999999987,241.37,221.93,210.08,223.62,19.1,81.75,333.35,385,46.5,2.14
380.199999999987,241.51,222,210.22,223.65,19.14,81.75,333.16,385,46.5,2.14
380.399999999987,241.49,221.96,210.22,223.66,19.11,81.76,333.14,386,46.7,2.14
380.599999999987,241.54,221.96,210.26,223.69,19.14,81.75,333.24,386,46.6,2.14
380.799999999987,241.59,221.97,210.39,223.71,19.14,81.75,333.5,386,46.6,2.14
380.999999999987,241.67,221.97,210.45,223.73,19.14,81.75,333.36,386,46.5,2.14
381.199999999987,241.76,222.05,210.57,223.77,19.11,81.75,333.62,386,46.5,2.14
381.399999999987,241.7,222.01,210.53,223.73,19.06,81.75,333.73,387,46.6,2.14
381.599999999987,241.78,222.02,210.65,223.74,19.05,81.75,333.64,387,46.6,2.14
381.799999999987,241.79,222.02,210.68,223.75,19.06,81.75,333.58,387,46.5,2.14
381.999999999987,241.91,222.06,210.77,223.75,19.1,81.75,333.32,387,46.5,2.14
382.199999999987,242,222.14,210.85,223.82,19.1,81.75,333.5,388,46.5,2.14
382.399999999987,242.02,222.14,210.84,223.81,19.05,81.75,333.4,388,46.6,2.14
382.599999999987,242.01,222.13,210.86,223.8,19.07,81.75,333.24,388,46.6,2.14
382.799999999987,242.03,222.2,210.87,223.81,19.08,81.76,333.5,388,46.5,2.14
382.999999999987,242.1,222.21,210.89,223.83,19.06,81.75,333.61,388,46.5,2.14
383.199999999987,242.16,222.27,210.92,223.97,19.09,81.75,333.3,389,46.4,2.14
383.399999999987,242.17,222.27,210.94,223.93,19.1,81.75,333.37,389,46.6,2.14
383.599999999987,242.17,222.33,210.94,223.98,19.11,81.75,333.31,389,46.6,2.14
383.799999999987,242.18,222.45,210.95,223.94,19.11,81.76,333.81,389,46.5,2.14
383.999999999987,242.21,222.45,210.98,223.96,19.11,81.75,333.47,389,46.5,2.14
384.199999999987,242.27,222.55,211.05,224.05,19.11,81.75,333.03,390,46.5,2.14
384.399999999987,242.25,222.56,211.03,224.06,19.12,81.75,333.39,390,46.5,2.14
384.599999999987,242.25,222.61,211.06,224.11,19.12,81.76,333.71,390,46.6,2.14
384.799999999987,242.25,222.61,211.09,224.17,19.09,81.75,333.48,390,46.5,2.14
384.999999999987,242.3,222.65,211.19,224.2,19.09,81.75,333.38,390,46.5,2.14
385.199999999987,242.32,222.74,211.3,224.3,19.06,81.75,333.48,390,46.5,2.13
385.399999999987,242.33,222.75,211.38,224.3,19.12,81.75,333.38,391,46.5,2.13
385.599999999987,242.35,222.76,211.47,224.35,19.09,81.75,333.36,391,46.6,2.14
385.799999999987,242.36,222.77,211.52,224.39,19.07,81.76,333.54,391,46.6,2.14
385.999999999987,242.34,222.78,211.58,224.38,19.11,81.75,333.4,391,46.5,2.14
386.199999999987,242.45,222.82,211.66,224.46,19.11,81.75,333.52,391,46.5,2.14
386.399999999987,242.42,222.8,211.64,224.47,19.1,81.75,333.54,392,46.5,2.14
386.599999999987,242.44,222.82,211.7,224.51,19.07,81.75,333.4,392,46.6,2.14
386.799999999987,242.48,222.83,211.73,224.52,19.1,81.75,333.32,392,46.6,2.14
386.999999999987,242.49,222.85,211.78,224.54,19.11,81.75,333.33,393,46.5,2.14
387.199999999987,242.64,222.91,211.84,224.61,19.17,81.75,333.24,393,46.5,2.14
387.399999999987,242.64,222.87,211.86,224.61,19.12,81.76,333.23,393,46.6,2.14
387.599999999987,242.69,222.9,211.86,224.62,19.1,81.75,333.09,393,46.6,2.14
387.799999999987,242.76,222.9,211.85,224.66,19.1,81.76,333.3,393,46.6,2.14
387.999999999987,242.83,222.92,211.88,224.66,19.11,81.76,333.35,393,46.5,2.14
388.199999999986,242.9,222.98,211.92,224.7,19.14,81.76,333.58,394,46.5,2.14
388.399999999986,242.87,222.96,211.93,224.71,19.14,81.76,333.07,394,46.6,2.14
388.599999999986,242.98,222.95,211.94,224.72,19.12,81.76,333.12,394,46.6,2.14
388.799999999986,242.98,222.98,212,224.71,19.12,81.76,333.34,394,46.6,2.14
388.999999999986,242.98,223.01,211.98,224.72,19.08,81.76,333.47,394,46.6,2.14
389.199999999986,243.06,223.12,212.08,224.75,19.1,81.76,332.88,395,46.5,2.14
389.399999999986,243.07,223.11,212.11,224.72,19.09,81.76,332.91,395,46.6,2.14
389.599999999986,243.12,223.11,212.19,224.73,19.08,81.76,332.94,395,46.6,2.14
389.799999999986,243.12,223.14,212.28,224.76,19.07,81.75,333.3,395,46.6,2.14
389.999999999986,243.16,223.15,212.3,224.8,19.11,81.76,333.06,395,46.6,2.14
390.199999999986,243.2,223.21,212.48,224.83,19.15,81.76,333.56,396,46.5,2.14
390.399999999986,243.15,223.27,212.51,224.79,19.09,81.76,333.52,396,46.5,2.14
390.599999999986,243.17,223.26,212.5,224.8,19.13,81.75,333.54,396,46.6,2.14
390.799999999986,243.19,223.35,212.56,224.86,19.08,81.76,333.58,396,46.6,2.14
390.999999999986,243.2,223.35,212.63,224.85,19.08,81.76,332.65,396,46.6,2.14
391.199999999986,243.26,223.42,212.72,224.94,19.12,81.75,333.49,396,46.5,2.14
391.399999999986,243.21,223.4,212.63,224.9,19.01,81.76,333.34,397,46.5,2.14
391.599999999986,243.25,223.49,212.66,224.95,19.07,81.76,333.22,397,46.6,2.14
391.799999999986,243.26,223.55,212.75,224.96,19.09,81.76,333.81,397,46.6,2.14
391.999999999986,243.26,223.6,212.78,225.08,19.15,81.76,333.44,397,46.6,2.14
392.199999999986,243.34,223.67,212.83,225.08,19.11,81.75,333.54,397,46.5,2.14
392.399999999986,243.32,223.62,212.82,225.14,19.1,81.76,333.12,398,46.5,2.14
392.599999999986,243.35,223.63,212.82,225.2,19.1,81.76,332.9,398,46.6,2.14
392.799999999986,243.38,223.7,212.83,225.21,19.11,81.76,333.07,398,46.6,2.14
392.999999999986,243.4,223.74,212.88,225.23,19.07,81.76,333.42,399,46.5,2.14
393.199999999986,243.48,223.76,212.9,225.31,19.1,81.76,333.69,399,46.5,2.14
393.399999999986,243.5,223.76,212.89,225.37,19.13,81.76,333.25,399,46.5,2.14
393.599999999986,243.51,223.78,212.88,225.43,19.13,81.76,333.3,399,46.6,2.14
393.799999999986,243.53,223.79,212.93,225.43,19.1,81.76,333.3,399,46.6,2.14
393.999999999986,243.63,223.82,213,225.43,19.08,81.76,333.31,399,46.5,2.14
394.199999999986,243.73,223.86,213.08,225.52,19.11,81.75,333.49,400,46.5,2.14
394.399999999986,243.71,223.84,213.13,225.5,19.08,81.76,333.21,400,46.5,2.14
394.599999999986,243.76,223.83,213.14,225.55,19.1,81.76,333.09,400,46.5,2.14
394.799999999986,243.82,223.83,213.19,225.55,19.09,81.76,333.27,400,46.6,2.14
394.999999999986,243.92,223.86,213.25,225.59,19.13,81.76,332.86,400,46.5,2.14
395.199999999986,243.93,223.89,213.35,225.62,19.12,81.76,332.89,401,46.5,2.14
395.399999999986,243.98,223.87,213.36,225.59,19.13,81.76,333.6,401,46.5,2.14
395.599999999986,244.01,223.86,213.49,225.62,19.16,81.76,333.59,401,46.5,2.14
395.799999999986,244.02,223.88,213.52,225.63,19.12,81.76,333.48,401,46.6,2.14
395.999999999986,244.1,223.97,213.58,225.7,19.13,81.76,332.95,401,46.6,2.13
396.199999999986,244.11,223.94,213.58,225.69,19.12,81.76,333.28,402,46.6,2.13
396.399999999986,244.02,223.91,213.57,225.63,19.03,81.76,333.33,402,46.6,2.13
396.599999999986,244.12,223.94,213.66,225.65,19.09,81.76,333.43,402,46.6,2.13
396.799999999986,244.13,224.02,213.7,225.67,19.05,81.76,333.15,402,46.7,2.14
396.999999999986,244.2,224.11,213.76,225.76,19.12,81.76,332.57,402,46.7,2.14
397.199999999986,244.18,224.07,213.78,225.71,19.13,81.76,333.15,403,46.6,2.13
397.399999999986,244.18,224.02,213.74,225.68,19.15,81.76,332.95,403,46.6,2.13
397.599999999986,244.17,224.04,213.76,225.71,19.15,81.76,332.99,403,46.6,2.13
397.799999999986,244.19,224.11,213.77,225.73,19.09,81.76,333.18,403,46.6,2.13
397.999999999986,244.28,224.21,213.88,225.84,19.11,81.75,333.55,403,46.6,2.13
398.199999999986,244.26,224.27,213.87,225.77,19.15,81.76,333.22,403,46.6,2.13
398.399999999986,244.25,224.3,213.86,225.8,19.11,81.76,333.4,404,46.6,2.13
398.599999999986,244.27,224.29,213.89,225.79,19.12,81.76,333.36,404,46.7,2.13
398.799999999986,244.28,224.32,213.91,225.83,19.06,81.76,333.35,404,46.7,2.13
398.999999999986,244.44,224.44,214.07,225.97,19.13,81.76,333.06,405,46.6,2.13
399.199999999986,244.35,224.45,214.12,225.9,19.1,81.76,333.14,405,46.6,2.13
399.399999999986,244.36,224.5,214.19,225.9,19.1,81.76,332.84,405,46.5,2.13
399.599999999986,244.35,224.55,214.17,225.99,19.07,81.76,332.77,405,46.6,2.14
399.799999999986,244.37,224.55,214.25,226,19.11,81.76,332.94,405,46.6,2.14
399.999999999986,244.52,224.6,214.35,226.12,19.12,81.76,333.12,405,46.6,2.14
400.199999999986,244.52,224.6,214.4,226.09,19.12,81.76,332.92,406,46.6,2.14
400.399999999986,244.51,224.63,214.47,226.15,19.15,81.76,332.98,406,46.5,2.14
400.599999999986,244.52,224.61,214.48,226.16,19.15,81.76,333.09,406,46.5,2.14
400.799999999986,244.55,224.63,214.52,226.15,19.11,81.76,333.08,406,46.5,2.14
400.999999999986,244.72,224.74,214.58,226.28,19.1,81.76,333.43,406,46.6,2.14
401.199999999986,244.74,224.75,214.63,226.22,19.08,81.76,333.23,407,46.6,2.14
401.399999999986,244.68,224.72,214.57,226.2,19.08,81.76,333.31,407,46.5,2.14
401.599999999986,244.77,224.72,214.65,226.25,19.11,81.76,333.54,407,46.5,2.14
401.799999999986,244.84,224.76,214.67,226.36,19.11,81.76,333.17,407,46.5,2.14
401.999999999986,244.99,224.92,214.78,226.46,19.19,81.76,332.2,407,46.5,2.14
402.199999999986,245.05,224.88,214.78,226.54,19.19,81.76,332.59,408,46.5,2.14
402.399999999986,245.07,224.92,214.82,226.55,19.23,81.76,332.77,408,46.4,2.14
402.599999999986,245.09,224.93,214.82,226.56,19.22,81.76,333.15,408,46.4,2.14
402.799999999986,245.1,224.92,214.87,226.58,19.22,81.76,333.02,408,46.5,2.14
402.999999999986,245.19,225.06,215.01,226.67,19.21,81.76,333.11,408,46.5,2.14
403.199999999986,245.15,225.03,214.97,226.63,19.21,81.76,333.6,409,46.5,2.14
403.399999999986,245.16,224.98,214.96,226.61,19.23,81.76,333.13,409,46.5,2.14
403.599999999986,245.15,224.98,215.07,226.61,19.21,81.76,333.25,409,46.4,2.14
403.799999999986,245.2,225.02,215.1,226.61,19.22,81.76,333.22,409,46.5,2.14
403.999999999986,245.3,225.15,215.22,226.71,19.2,81.76,333.33,410,46.5,2.14
404.199999999986,245.25,225.13,215.28,226.66,19.21,81.76,333.14,410,46.4,2.14
404.399999999986,245.26,225.18,215.28,226.63,19.21,81.76,333.05,410,46.4,2.14
404.599999999986,245.18,225.03,215.15,226.62,19.1,81.76,332.93,410,46.4,2.14
404.799999999986,245.18,225.06,215.2,226.61,19.11,81.76,332.85,410,46.4,2.14
404.999999999986,245.27,225.13,215.24,226.66,19.12,81.76,332.9,411,46.5,2.14
405.199999999986,245.23,225.15,215.27,226.63,19.13,81.76,332.89,411,46.4,2.14
405.399999999986,245.25,225.15,215.31,226.62,19.09,81.76,333.06,411,46.4,2.14
405.599999999986,245.25,225.19,215.36,226.63,19.09,81.76,333.28,411,46.4,2.14
405.799999999986,245.32,225.21,215.47,226.63,19.09,81.76,333.42,411,46.4,2.14
405.999999999986,245.37,225.24,215.57,226.77,19.12,81.76,333.07,412,46.5,2.14
406.199999999985,245.34,225.26,215.57,226.68,19.13,81.76,333.24,412,46.5,2.14
406.399999999985,245.33,225.23,215.52,226.68,19.03,81.76,333.47,412,46.4,2.14
406.599999999986,245.25,225.27,215.57,226.66,19.07,81.76,333.29,412,46.4,2.14
406.799999999986,245.33,225.36,215.63,226.68,19.09,81.76,333.4,412,46.4,2.14
406.999999999985,245.41,225.41,215.72,226.77,19.11,81.76,332.96,412,46.5,2.14
407.199999999985,245.47,225.48,215.71,226.77,19.11,81.76,332.96,413,46.5,2.14
407.399999999985,245.54,225.51,215.7,226.75,19.09,81.76,332.88,413,46.4,2.13
407.599999999985,245.57,225.55,215.72,226.76,19.13,81.76,333.05,413,46.4,2.14
407.799999999985,245.64,225.59,215.74,226.81,19.15,81.76,333.41,413,46.5,2.14
407.999999999985,245.8,225.69,215.84,226.91,19.15,81.76,333.19,413,46.6,2.14
408.199999999985,245.78,225.69,215.81,226.9,19.1,81.76,333.13,414,46.6,2.14
408.399999999985,245.82,225.68,215.79,226.87,19.15,81.76,332.84,414,46.5,2.14
408.599999999985,245.84,225.67,215.86,226.92,19.14,81.76,333.14,414,46.5,2.14
408.799999999985,245.88,225.67,215.98,226.98,19.14,81.76,333.23,414,46.5,2.13
408.999999999985,245.97,225.75,216.09,227.08,19.15,81.76,332.81,414,46.5,2.14
409.199999999985,245.95,225.75,216.03,227.07,19.11,81.76,332.78,415,46.6,2.14
409.399999999985,245.96,225.75,216.1,227.1,19.11,81.76,332.95,415,46.5,2.13
409.599999999985,245.98,225.77,216.15,227.08,19.11,81.76,332.96,415,46.5,2.13
409.799999999985,246.01,225.77,216.23,227.15,19.11,81.76,332.86,415,46.6,2.13
409.999999999985,246.09,225.83,216.4,227.24,19.14,81.76,332.34,416,46.6,2.13
410.199999999985,246.06,225.81,216.42,227.25,19.09,81.76,333.12,416,46.6,2.14
410.399999999985,246.05,225.82,216.47,227.24,19.09,81.76,332.98,416,46.6,2.14
410.599999999985,246.06,225.81,216.52,227.24,19.11,81.76,332.32,416,46.5,2.14
410.799999999985,246.07,225.81,216.54,227.28,19.1,81.76,332.05,416,46.5,2.14
410.999999999985,246.13,225.87,216.61,227.42,19.09,81.76,332.27,417,46.5,2.14
411.199999999985,246.11,225.91,216.62,227.43,19.08,81.76,332.35,417,46.5,2.14
411.399999999985,246.11,225.86,216.58,227.41,19.03,81.76,332.3,417,46.5,2.14
411.599999999985,246.1,225.86,216.59,227.38,19.03,81.76,332.61,417,46.4,2.14
411.799999999985,246.13,225.97,216.63,227.46,19.08,81.76,332.25,417,46.4,2.14
411.999999999985,246.22,226.05,216.71,227.54,19.14,81.76,331.96,418,46.5,2.14
412.199999999985,246.2,226.01,216.68,227.54,19.11,81.76,332.05,418,46.5,2.14
412.399999999985,246.21,226.04,216.68,227.52,19.12,81.76,331.47,418,46.5,2.14
412.599999999985,246.25,226.1,216.69,227.54,19.12,81.76,331.63,418,46.4,2.14
412.799999999985,246.3,226.17,216.72,227.55,19.15,81.76,332.14,418,46.4,2.14
412.999999999985,246.42,226.24,216.84,227.63,19.16,81.76,332.28,418,46.5,2.14
413.199999999985,246.42,226.34,216.88,227.59,19.16,81.76,332.37,419,46.5,2.14
413.399999999985,246.42,226.35,216.91,227.6,19.14,81.76,332.36,419,46.5,2.14
413.599999999985,246.42,226.33,216.99,227.6,19.13,81.76,332.47,419,46.5,2.14
413.799999999985,246.47,226.41,217.04,227.59,19.14,81.76,332.2,419,46.5,2.14
413.999999999985,246.53,226.48,217.14,227.7,19.16,81.76,332,419,46.6,2.14
414.199999999985,246.6,226.48,217.14,227.65,19.13,81.76,331.64,420,46.6,2.14
414.399999999985,246.63,226.47,217.2,227.71,19.15,81.75,331.5,420,46.5,2.14
414.599999999985,246.69,226.52,217.26,227.66,19.11,81.76,331.54,420,46.5,2.14
414.799999999985,246.73,226.53,217.34,227.67,19.07,81.76,331.47,420,46.4,2.14
414.999999999985,246.85,226.58,217.43,227.75,19.11,81.76,331.42,420,46.4,2.14
415.199999999985,246.8,226.63,217.49,227.71,19.13,81.76,331.39,421,46.5,2.14
415.399999999985,246.82,226.65,217.49,227.74,19.13,81.76,331.01,421,46.4,2.14
415.599999999985,246.81,226.65,217.52,227.77,19.13,81.76,331.1,421,46.4,2.14
415.799999999985,246.9,226.68,217.54,227.78,19.14,81.76,331.26,421,46.4,2.14
415.999999999985,246.91,226.71,217.62,227.88,19.13,81.76,330.82,422,46.4,2.14
416.199999999985,246.96,226.69,217.57,227.88,19.11,81.76,330.78,422,46.5,2.14
416.399999999985,246.91,226.65,217.54,227.86,19.08,81.76,330.96,422,46.5,2.14
416.599999999985,246.93,226.68,217.59,227.86,19.11,81.76,331.72,422,46.3,2.14
416.799999999985,246.96,226.69,217.57,227.9,19.13,81.76,331.76,422,46.3,2.14
416.999999999985,247.02,226.74,217.65,228.06,19.12,81.76,331.8,423,46.3,2.14
417.199999999985,247.02,226.72,217.64,228.05,19.12,81.76,331.54,423,46.4,2.14
417.399999999985,247,226.73,217.64,228.06,19.11,81.76,331.45,423,46.4,2.14
417.599999999985,247.04,226.74,217.66,228.1,19.14,81.76,331.63,423,46.3,2.14
417.799999999985,247.04,226.75,217.73,228.05,19.13,81.76,331.63,423,46.3,2.14
417.999999999985,247.11,226.85,217.79,228.16,19.11,81.76,331.24,424,46.2,2.14
418.199999999985,247.09,226.81,217.74,228.15,19.14,81.76,331.4,424,46.4,2.14
418.399999999985,247.07,226.77,217.78,228.14,19.11,81.76,331.48,424,46.4,2.14
418.599999999985,247.06,226.83,217.83,228.17,19.11,81.76,331.79,424,46.3,2.14
418.799999999985,247.09,226.82,217.87,228.17,19.12,81.76,331.5,424,46.3,2.14
418.999999999985,247.14,226.9,218.01,228.26,19.16,81.75,331.66,425,46.3,2.14
419.199999999985,247.1,226.86,217.98,228.28,19.13,81.76,331.51,425,46.3,2.14
419.399999999985,247.13,226.87,218.06,228.29,19.1,81.76,331.65,425,46.4,2.14
419.599999999985,247.15,226.94,218.18,228.34,19.12,81.76,331.48,425,46.2,2.14
419.799999999985,247.18,226.94,218.26,228.4,19.11,81.76,331.39,425,46.2,2.14
419.999999999985,247.29,227,218.29,228.44,19.13,81.75,331.55,425,46.2,2.14
420.199999999985,247.32,227.01,218.27,228.41,19.1,81.76,331.87,426,46.2,2.14
420.399999999985,247.31,227.08,218.32,228.46,19.13,81.76,332.06,426,46.4,2.16
420.599999999985,247.34,227.14,218.38,228.45,19.14,81.76,331.3,426,46.4,2.14
420.799999999985,247.39,227.12,218.4,228.49,19.11,81.76,331.42,427,46.3,2.14
420.999999999985,247.47,227.2,218.43,228.51,19.13,81.76,331.61,427,46.4,2.14
421.199999999985,247.47,227.26,218.47,228.48,19.14,81.76,331.74,427,46.4,2.14
421.399999999985,247.42,227.21,218.46,228.44,19.05,81.76,332.15,427,46.4,2.16
421.599999999985,247.49,227.27,218.51,228.48,19.1,81.76,331.79,427,46.4,2.16
421.799999999985,247.53,227.34,218.53,228.51,19.13,81.76,331.77,428,46.2,2.14
421.999999999985,247.68,227.42,218.56,228.56,19.12,81.76,331.76,428,46.2,2.14
422.199999999985,247.7,227.4,218.58,228.55,19.14,81.75,331.78,428,46.3,2.14
422.399999999985,247.68,227.47,218.58,228.54,19.13,81.75,331.78,428,46.4,2.14
422.599999999985,247.67,227.51,218.58,228.55,19.14,81.76,331.64,428,46.4,2.14
422.799999999985,247.72,227.54,218.58,228.57,19.12,81.76,331.55,428,46.2,2.14
422.999999999985,247.81,227.59,218.66,228.61,19.13,81.76,331.9,429,46.2,2.14
423.199999999985,247.82,227.55,218.65,228.58,19.12,81.76,332.05,429,46.3,2.16
423.399999999985,247.83,227.56,218.69,228.6,19.09,81.76,332.16,429,46.3,2.16
423.599999999985,247.87,227.62,218.66,228.62,19.09,81.76,332.19,429,46.3,2.16
423.799999999985,247.91,227.61,218.69,228.63,19.1,81.76,331.68,429,46.3,2.14
423.999999999985,247.97,227.66,218.86,228.68,19.07,81.76,331.6,430,46.2,2.14
424.199999999984,247.94,227.66,218.89,228.69,19.08,81.75,332.22,430,46.3,2.16
424.399999999984,247.95,227.65,218.9,228.69,19.14,81.75,331.91,430,46.3,2.16
424.599999999984,247.97,227.67,218.89,228.7,19.1,81.76,332.11,430,46.3,2.16
424.799999999985,248,227.69,218.88,228.71,19.1,81.76,332.07,430,46.3,2.14
424.999999999984,248.04,227.76,219.05,228.84,19.13,81.75,331.84,431,46.2,2.14
425.199999999984,248.01,227.73,219.09,228.82,19.09,81.76,331.63,431,46.2,2.16
425.399999999984,248.02,227.73,219.14,228.83,19.09,81.75,332.15,431,46.3,2.16
425.599999999984,248.06,227.75,219.2,228.87,19.07,81.75,332.03,431,46.3,2.16
425.799999999984,248.07,227.76,219.29,228.83,19.09,81.76,332.2,431,46.3,2.16
425.999999999984,248.13,227.88,219.36,228.95,19.06,81.76,332.22,431,46.2,2.14
426.199999999984,248.1,227.85,219.38,228.97,19.1,81.76,332.23,432,46.2,2.14
426.399999999984,248.08,227.8,219.31,228.96,19.06,81.76,332.18,432,46.2,2.14
426.599999999984,248.14,227.86,219.4,229.02,19.12,81.76,332.09,432,46.2,2.16
426.799999999984,248.16,227.86,219.45,229.09,19.08,81.76,332.22,433,46.2,2.16
426.999999999984,248.26,227.95,219.5,229.21,19.12,81.76,331.73,433,46.1,2.16
427.199999999984,248.26,227.94,219.48,229.19,19.15,81.76,332.19,433,46.1,2.16
427.399999999984,248.24,227.99,219.49,229.23,19.11,81.76,332.39,433,46.2,2.16
427.599999999984,248.3,228.09,219.51,229.23,19.11,81.76,332.34,433,46.2,2.16
427.799999999984,248.34,228.08,219.51,229.25,19.11,81.76,332.76,434,46.3,2.16
427.999999999984,248.47,228.13,219.56,229.33,19.14,81.76,332.65,434,46.3,2.14
428.199999999984,248.53,228.07,219.56,229.33,19.13,81.76,332.23,434,46.1,2.14
428.399999999984,248.53,228.14,219.54,229.35,19.11,81.76,332.2,434,46.2,2.16
428.599999999984,248.54,228.18,219.53,229.34,19.08,81.76,332.25,434,46.2,2.16
428.799999999984,248.54,228.25,219.56,229.38,19.1,81.76,332.34,434,46.1,2.14
428.999999999984,248.65,228.38,219.63,229.42,19.13,81.76,332.83,435,46.1,2.14
429.199999999984,248.67,228.43,219.64,229.41,19.12,81.76,332.54,435,46.1,2.14
429.399999999984,248.74,228.4,219.65,229.44,19.08,81.76,332.23,435,46.1,2.16
429.599999999984,248.79,228.49,219.7,229.45,19.1,81.76,332.03,435,46.3,2.16
429.799999999984,248.8,228.53,219.72,229.47,19.12,81.76,332.12,435,46.1,2.14
429.999999999984,248.88,228.58,219.82,229.52,19.11,81.76,332.56,436,46.1,2.14
430.199999999984,248.87,228.57,219.84,229.51,19.12,81.76,332.62,436,46.1,2.14
430.399999999984,248.89,228.57,219.89,229.5,19.16,81.76,332.57,436,46.1,2.14
430.599999999984,248.89,228.56,219.92,229.49,19.13,81.76,332.74,436,46.3,2.16
430.799999999984,248.91,228.58,219.97,229.53,19.15,81.75,333.11,436,46.3,2.14
430.999999999984,248.95,228.63,219.99,229.56,19.15,81.76,332.71,437,46.1,2.14
431.199999999984,248.95,228.64,220.05,229.54,19.14,81.76,332.39,437,46.3,2.14
431.399999999984,248.91,228.6,220.01,229.53,19.08,81.76,332.48,437,46.3,2.14
431.599999999984,248.94,228.63,220.12,229.53,19.03,81.76,332.85,437,46.3,2.16
431.799999999984,248.97,228.66,220.26,229.56,19.09,81.76,332.52,437,46.3,2.16
431.999999999984,249.01,228.7,220.33,229.59,19.09,81.75,332.4,438,46.1,2.14
432.199999999984,249.01,228.7,220.3,229.58,19.07,81.75,332.52,438,46.1,2.16
432.399999999984,249,228.66,220.3,229.61,19.1,81.75,332.79,438,46.2,2.16
432.599999999984,249.03,228.7,220.35,229.58,19.12,81.75,332.56,438,46.2,2.16
432.799999999984,249.03,228.7,220.39,229.62,19.14,81.75,332.21,439,46.2,2.16
432.999999999984,249.08,228.76,220.45,229.65,19.15,81.76,332.46,439,46.1,2.16
433.199999999984,249.07,228.8,220.45,229.71,19.07,81.75,332.44,439,46.1,2.16
433.399999999984,249.09,228.81,220.45,229.71,19.1,81.76,332.62,439,46.2,2.14
433.599999999984,249.14,228.82,220.46,229.75,19.13,81.76,332.76,439,46.2,2.16
433.799999999984,249.12,228.9,220.46,229.82,19.14,81.76,332.26,440,46.3,2.16
433.999999999984,249.19,228.95,220.51,229.86,19.15,81.76,332.84,440,46.1,2.16
434.199999999984,249.27,228.93,220.48,229.86,19.12,81.76,332.75,440,46.1,2.16
434.399999999984,249.25,229.03,220.48,229.88,19.14,81.76,332.6,440,46.2,2.16
434.599999999984,249.29,229.02,220.49,229.84,19.13,81.76,332.8,440,46.2,2.16
434.799999999984,249.34,229.04,220.51,229.97,19.14,81.76,332.92,441,46.3,2.16
434.999999999984,249.41,229.12,220.57,230.01,19.11,81.76,333.28,441,46.3,2.14
435.199999999984,249.47,229.16,220.53,230.02,19.12,81.76,332.92,441,46.1,2.14
435.399999999984,249.5,229.17,220.56,230.08,19.09,81.75,332.7,441,46.1,2.16
435.599999999984,249.54,229.24,220.56,230.09,19.1,81.75,332.52,441,46.2,2.16
435.799999999984,249.59,229.32,220.64,230.14,19.13,81.76,332.24,441,46.2,2.16
435.999999999984,249.67,229.35,220.66,230.22,19.1,81.76,332.46,442,46.2,2.16
436.199999999984,249.69,229.39,220.69,230.21,19.1,81.76,332.72,442,46,2.16
436.399999999984,249.58,229.31,220.68,230.15,19.03,81.76,332.42,442,46,2.16
436.599999999984,249.61,229.37,220.74,230.22,19.06,81.76,332.74,442,46.2,2.16
436.799999999984,249.72,229.46,220.83,230.28,19.13,81.76,332.6,442,46.2,2.16
436.999999999984,249.75,229.52,220.86,230.29,19.11,81.76,332.89,443,46.1,2.16
